Distance,RussellSpeed,LeclercSpeed,SpeedDifference
1455.825447669891,249.83239029029016,246.93772431901067,2.894665971279494
1461.0248242687119,250.1709357906568,247.1946869369144,2.976248853742419
1466.224200867533,250.43726697670914,247.40492320876896,3.0323437679401763
1471.4235774663541,250.70359816276144,247.61515948062353,3.0884386821379053
1476.622954065175,250.96992934881374,247.8253957524781,3.1445335963356342
1481.8223306639961,251.0,248.0455018702006,2.95449812979939
1487.0217072628172,251.0,248.31397226256658,2.6860277374334203
1492.2210838616381,251.0,248.58244265493255,2.4175573450674506
1497.4204604604593,251.0,248.85091304729852,2.149086952701481
1502.6198370592804,251.057638361083,249.16580504807587,1.8918333130071403
1507.8192136581013,251.84719498745065,249.5386687085491,2.308526278901553
1513.0185902569224,252.6367516138183,249.91153236902232,2.725219244795966
1518.2179668557433,253.4263082401859,250.28439602949553,3.1419122106903785
1523.4173434545644,254.27442280332636,250.65725968996875,3.6171631133576057
1528.6167200533855,255.27816345946943,251.11860330919112,4.15956015027831
1533.8160966522064,256.28190411561246,252.58666258415232,3.695241531460141
1539.0154732510275,257.2856447717555,254.0547218591136,3.2309229126419154
1544.2148498498486,258.28938542789865,255.0,3.289385427898651
1549.4142264486695,259.1051195233694,255.0,4.10511952336941
1554.6136030474906,259.46507636482625,255.06447208927668,4.4006042755495685
1559.8129796463118,259.8250332062831,255.43005325638129,4.394979949901796
1565.0123562451327,260.0,255.7956344234859,4.204365576514107
1570.2117328439538,260.0,256.4535295735293,3.546470426470705
1575.411109442775,260.0,257.4819776919774,2.51802230802258
1580.6104860415958,260.2555113446776,258.51042581042555,1.7450855342520413
1585.809862640417,261.673523144356,259.5388739288736,2.1346492154823977
1591.009239239238,263.0915349440345,260.0,3.0915349440344926
1596.208615838059,264.31607222824294,260.0,4.316072228242945
1601.40799243688,265.19566601375783,260.0,5.19566601375783
1606.6073690357011,266.05581535299217,260.62086314444787,5.434952208544303
1611.806745634522,266.70815349503755,261.42351133294505,5.284642162092496
1617.0061222333431,267.36049163708293,262.2261595214423,5.134332115640632
1622.2054988321643,268.01282977912837,263.0288077099396,4.984022069188768
1627.4048754309852,268.66516792117375,263.8314558984368,4.833712022736961
1632.6042520298063,269.0,264.63410408693403,4.36589591306597
1637.8036286286272,269.0,265.0,4.0
1643.0030052274483,269.0,265.0,4.0
1648.2023818262694,269.0,265.0,4.0
1653.4017584250903,269.0,265.0661672105491,3.9338327894508893
1658.6011350239114,269.0,265.5669097401306,3.4330902598694024
1663.8005116227325,269.0,266.0676522697121,2.9323477302879155
1668.9998882215534,269.0,266.56839479929357,2.4316052007064286
1674.1992648203745,269.0,267.0686232966901,1.9313767033099225
1679.3986414191957,269.0,267.5656428334866,1.4343571665133936
1684.5980180180165,269.0,268.0626623702831,0.9373376297169216
1689.7973946168377,269.0,268.55968190707955,0.44031809292044954
1694.9967712156588,269.0,268.87958403892634,0.12041596107366104
1700.1961478144797,269.0,267.8240714963086,1.1759285036914093
1705.3955244133008,268.94946423483424,266.7685589536908,2.1809052811434526
1710.594901012122,268.5113145214504,265.80724834683184,2.7040661746185606
1715.7942776109428,268.0731648080666,265.09824244699263,2.974922361073993
1720.993654209764,267.63501509468284,264.38923654715336,3.2457785475294827
1726.193030808585,267.196865381299,263.5972370748613,3.599628306437694
1731.392407407406,267.0,262.7042143765905,4.295785623409472
1736.591784006227,267.0,261.7101497249205,5.289850275079516
1741.7911606050482,267.0,260.3392203482782,6.660779651721782
1746.990537203869,266.11297343634186,258.96829097163595,7.144682464705909
1752.1899138026902,264.8417667484119,257.5973615949937,7.2444051534181995
1757.389290401511,263.57056006048197,256.2264322183515,7.34412784213049
1762.5886670003322,262.299353372552,255.23099403537415,7.068359337177839
1767.7880435991533,261.65732861693124,254.30984463794522,7.34748397898602
1772.9874201979742,261.2091064963432,252.74781121847698,8.461295277866242
1778.1867967967953,259.6269980855863,250.86094067858227,8.766057407004041
1783.3861733956164,257.05330666916984,248.97407013868752,8.07923653048232
1788.5855499944373,254.4796152527535,246.81105830094867,7.668556951804817
1793.7849265932584,251.90592383633702,244.35336978259835,7.552554053738675
1798.9843031920796,249.40289039039098,241.89568126424803,7.507209126142953
1804.1836797909004,247.1015269777981,239.43799274589782,7.663534231900286
1809.3830563897216,244.8001635652051,237.33623905957282,7.463924505632292
1814.5824329885427,241.78986667681437,235.73643087532017,6.053435801494203
1819.7818095873636,238.4016968899721,234.13662269106757,4.265074198904529
1824.9811861861847,235.01352710312972,232.11461781164476,2.898909291484955
1830.1805627850058,231.6253573162873,230.05319096629714,1.5721663499901695
1835.3799393838267,228.23718752944507,227.99176412094963,0.24542340849544075
1840.5793159826478,225.60587577246696,227.24212166226044,-1.6362458897934857
1845.778692581469,224.44568430000274,227.70873238266748,-3.2630480826647386
1850.9780691802898,223.28549282753858,228.17534310307448,-4.889850275535906
1856.177445779111,222.12530135507436,228.6419538234815,-6.5166524684071305
1861.376822377932,220.96510988261014,229.10856454388852,-8.143454661278383
1866.576198976753,220.03560312575013,229.57517526429552,-9.539572138545395
1871.775575575574,220.24734244425417,230.04178598470253,-9.794443540448356
1876.974952174395,220.4590817627582,230.50839670510953,-10.049314942351344
1882.174328773216,220.6708210812622,230.97500742551657,-10.304186344254362
1887.3737053720372,220.88256039976622,231.4416181459236,-10.559057746157379
1892.573081970858,221.18774988952907,231.90822886633057,-10.720478976801502
1897.7724585696792,221.60932096510916,232.3748395867376,-10.765518621628445
1902.9718351685003,222.19729669254926,232.84145030714464,-10.644153614595382
1908.1712117673212,224.8897241602931,233.30806102755164,-8.418336867258546
1913.3705883661423,227.58215162803705,233.77467174795865,-6.192520119921596
1918.5699649649634,230.27457909578104,235.12375175593507,-4.849172660154039
1923.7693415637843,232.96700656352488,237.2969499163618,-4.329943352836921
1928.9687181626055,235.65943403126883,239.47014807678858,-3.8107140455197452
1934.1680947614266,238.0421325862148,241.64334623721538,-3.6012136510005917
1939.3674713602475,240.11769018009895,243.70328968968911,-3.5855995095901676
1944.5668479590686,242.1932477739832,245.57506526526473,-3.381817491281538
1949.7662245578897,244.26880536786743,247.4468408408403,-3.17803547297288
1954.9656011567106,246.34436296175159,249.3186164164158,-2.974253454664222
1960.1649777555317,248.25150560668897,250.0,-1.7484943933110344
1965.3643543543528,249.4946321096946,250.0,-0.5053678903053935
1970.5637309531737,250.73775861270022,251.05992250356644,-0.32216389086622144
1975.7631075519948,251.98088511570586,253.1841814252638,-1.2032963095579419
1980.962484150816,253.7997991155214,255.30844034696116,-1.5086412314397535
1986.1618607496368,255.62770495104436,257.2921608198232,-1.6644558687788447
1991.361237348458,256.9481841256012,258.7264716057049,-1.7782874801036996
1996.5606139472789,258.13888105662886,260.16078239158657,-2.021901334957704
2001.7599905461,259.3295779876566,261.60823668279767,-2.2786586951410754
2006.959367144921,260.5202749186843,263.07422632532234,-2.5539514066380207
2012.158743743742,261.710971849712,264.540215967847,-2.8292441181350227
2017.358120342563,263.3173079213038,266.0039722543396,-2.6866643330358215
2022.5574969413842,265.0568763000915,266.9423624158915,-1.8854861158000062
2027.756873540205,266.7964446788792,267.88075257744345,-1.0843078985642478
2032.9562501390262,268.53601305766693,268.81914273899537,-0.2831296813284325
2038.1556267378473,269.7826902518392,269.75753290054735,0.025157351291852592
2043.3550033366682,270.85008052075773,270.69592306209927,0.1541574586584602
2048.5543799354896,271.9174707896764,271.63431322365125,0.28315756602512465
2053.7537565343105,272.9848610585949,272.5727799600641,0.4120810985307912
2058.9531331331314,274.02082452907445,273.51129559162024,0.5095289374542062
2064.1525097319523,274.446228068978,274.44981122317637,-0.0035831541983952775
2069.3518863307736,274.8716316088815,275.38832685473255,-0.5166952458510536
2074.5512629295945,275.9011704671571,276.3268424862887,-0.42567201913158215
2079.7506395284154,277.19179586402754,277.1896882545626,0.002107609464928828
2084.9500161272367,278.4824212608981,277.8605755576363,0.6218457032617835
2090.1493927260576,279.77304665776853,278.53146286071,1.2415837970585244
2095.3487693248785,281.06367205463897,279.2492085092948,1.8144635453441538
2100.5481459237,282.07565261079685,280.07545357664526,2.000199034151592
2105.7475225225207,282.35123794288984,280.90169864399564,1.4495392988941944
2110.9468991213416,282.62682327498277,281.727943711346,0.8988795636367968
2116.146275720163,282.9024086070758,282.22181258997506,0.6805960171007541
2121.345652318984,283.42123164976806,282.5525149884867,0.8687166612813826
2126.5450289178048,284.0734182614668,282.88321738699824,1.1902008744685872
2131.744405516626,284.7256048731657,283.31751380751376,1.408091065651945
2136.943782115447,285.3777914848645,283.808364045864,1.569427439000492
2142.143158714268,286.0299780965633,284.2992142842142,1.730763812349096
2147.3425353130892,286.6821647082621,284.7900645225645,1.8921001856976432
2152.54191191191,287.23716962142555,285.28091476091464,1.95625486051091
2157.741288510731,287.6997933425268,285.77176499926486,1.9280283432619285
2162.9406651095524,288.162417063628,286.347722027583,1.8146950360450091
2168.1400417083732,288.62504078472926,286.99764410243563,1.6273966822936359
2173.339418307194,289.04368110721555,287.6475661772883,1.3961149299272506
2178.5387949060155,289.2741953406608,288.211026149302,1.0631691913588384
2183.7381715048364,289.5047095741061,288.6720546161925,0.8326549579135758
2188.9375481036573,289.73522380755134,289.133083083083,0.6021407244683132
2194.1369247024786,289.96573804099665,289.59411154997355,0.3716264910231075
2199.3363013012995,290.0,290.038333641861,-0.03833364186101562
2204.5356779001204,290.0,290.35884315822665,-0.35884315822664803
2209.7350544989417,290.0,290.67935267459234,-0.6793526745923373
2214.9344310977626,290.0,290.999862190958,-0.9998621909580265
2220.1338076965835,290.0,291.3203717073237,-1.3203717073237158
2225.333184295405,290.0,291.6408812236894,-1.640881223689405
2230.5325608942258,290.0,291.9613907400551,-1.9613907400550943
